epoch,grad_norm_pos_embed,grad_norm_embed_weight,grad_norm_W_Q_weight,grad_norm_W_K_weight,grad_norm_W_V_weight,grad_norm_W_O_weight,grad_norm_W_in_weight,grad_norm_W_in_bias,grad_norm_W_out_weight,grad_norm_W_out_bias,grad_norm_unembed_weight,train_loss,test_loss,train_acc,test_acc,acc_gap,grokking_score,l2_pos_embed,eff_rank_pos_embed,condition_number_pos_embed,weight_dist_init_pos_embed,sign_stability_pos_embed,update_weight_ratio_pos_embed,l2_embed_weight,eff_rank_embed_weight,condition_number_embed_weight,weight_dist_init_embed_weight,sign_stability_embed_weight,update_weight_ratio_embed_weight,l2_W_Q_weight,eff_rank_W_Q_weight,condition_number_W_Q_weight,weight_dist_init_W_Q_weight,sign_stability_W_Q_weight,update_weight_ratio_W_Q_weight,l2_W_K_weight,eff_rank_W_K_weight,condition_number_W_K_weight,weight_dist_init_W_K_weight,sign_stability_W_K_weight,update_weight_ratio_W_K_weight,l2_W_V_weight,eff_rank_W_V_weight,condition_number_W_V_weight,weight_dist_init_W_V_weight,sign_stability_W_V_weight,update_weight_ratio_W_V_weight,l2_W_O_weight,eff_rank_W_O_weight,condition_number_W_O_weight,weight_dist_init_W_O_weight,sign_stability_W_O_weight,update_weight_ratio_W_O_weight,l2_W_in_weight,eff_rank_W_in_weight,condition_number_W_in_weight,weight_dist_init_W_in_weight,sign_stability_W_in_weight,update_weight_ratio_W_in_weight,l2_W_in_bias,weight_dist_init_W_in_bias,sign_stability_W_in_bias,update_weight_ratio_W_in_bias,l2_W_out_weight,eff_rank_W_out_weight,condition_number_W_out_weight,weight_dist_init_W_out_weight,sign_stability_W_out_weight,update_weight_ratio_W_out_weight,l2_W_out_bias,weight_dist_init_W_out_bias,sign_stability_W_out_bias,update_weight_ratio_W_out_bias,l2_unembed_weight,eff_rank_unembed_weight,condition_number_unembed_weight,weight_dist_init_unembed_weight,sign_stability_unembed_weight,update_weight_ratio_unembed_weight,dead_frac_mlp,sparsity_mlp,margin,test_entropy,sharpness,fourier_mean_top_freq_mlp,fourier_mean_frac_explained_mlp,fourier_mean_entropy_mlp,fourier_key_freqs_mlp,phase,cka_vs_prev
22000,0.004434966016560793,0.004460674244910479,2.7298105123918504e-05,0.004609983880072832,0.0006294184713624418,0.0010643075220286846,0.002173266839236021,4.626730878953822e-05,0.00396490516141057,2.7255942768533714e-05,0.022254204377532005,0.0005517851677723229,23.200515747070312,1.0,0.008502069860696793,0.9914979301393032,0.008502069860696793,3.3044447898864746,2.3307113647460938,9.792216300964355,3.3492977619171143,0.5885416865348816,0.000995495199315346,22.142688751220703,61.60380935668945,206.93556213378906,113.67442321777344,0.6748217940330505,0.0009915910602403485,23.45075798034668,1.0353212356567383,14135242752.0,24.04883575439453,0.52056884765625,0.0007814234864833946,5.938898086547852,3.9364800453186035,7187902464.0,8.55526065826416,0.5177001953125,0.0009582718669749635,29.697715759277344,62.34620666503906,17738.9140625,28.884593963623047,0.5963134765625,0.000976811373550143,26.044322967529297,68.07494354248047,1088.29736328125,24.500080108642578,0.64410400390625,0.00098730332965396,27.778162002563477,78.30843353271484,22.788236618041992,28.246580123901367,0.5713043212890625,0.0010051188467800581,0.8402086496353149,1.43191397190094,0.490234375,0.0011885111629333866,18.089473724365234,80.65313720703125,46.56358337402344,18.67926788330078,0.5312652587890625,0.0010003625255678085,0.12587054073810577,0.3097410798072815,0.4609375,0.0015217555754292427,6.904097080230713,74.68214416503906,157.92059326171875,6.839789867401123,0.6833517551422119,0.0010000387426901596,0.0,0.48547089099884033,4.5469818115234375,0.6400091052055359,,,,,,pre,0.9896067380905151
22500,0.00041113150655291975,0.0001516258344054222,3.955736247007735e-06,0.0002288430550834164,9.297013457398862e-05,0.00010426315566292033,0.00010524749814067036,1.7805954257710255e-06,0.00016990107542369515,2.2133811228286504e-07,0.00053550919983536,0.00026071377214975655,19.60514259338379,1.0,0.008166461251676083,0.9918335387483239,0.008166461251676083,3.1391994953155518,2.302144765853882,10.868718147277832,3.193103075027466,0.5755208134651184,0.000202016253947821,21.96573829650879,59.86363220214844,289.8892517089844,113.99232482910156,0.6731085777282715,0.00024066745762207423,35.914031982421875,1.0251158475875854,16650035200.0,36.207069396972656,0.52056884765625,0.00010100267179938976,5.498045444488525,3.939300537109375,24249194496.0,8.277358055114746,0.516357421875,0.00020721012801086614,31.79558753967285,60.774169921875,2793.142822265625,30.94676971435547,0.59521484375,0.00024752942539484746,26.237035751342773,66.58314514160156,2906.484375,24.705835342407227,0.64410400390625,0.00026588016393451784,26.580448150634766,77.98993682861328,22.818391799926758,27.206645965576172,0.5703277587890625,0.00036735995224488206,0.896842896938324,1.4665356874465942,0.50390625,0.0008269345586567917,16.324146270751953,80.53131866455078,43.940006256103516,17.032604217529297,0.53204345703125,0.0004574892596580129,0.11642026156187057,0.30587804317474365,0.484375,0.0007210971524056291,5.989489555358887,75.67797088623047,125.0948486328125,6.310303688049316,0.6849419474601746,0.0003283720143265355,0.0,0.48467332124710083,7.870645046234131,0.781883716583252,,,,,,pre,0.9889085292816162
23000,7.603755875607021e-06,1.686816517576517e-06,6.226920135077307e-08,3.917325557267759e-06,1.0126052529813023e-06,1.1040164054065826e-06,1.0749935199783067e-06,1.4852751029081901e-08,1.6833084828249412e-06,3.863684483462748e-09,5.50929871678818e-06,1.978560931092943e-06,28.28230094909668,1.0,0.007718984037637711,0.9922810159623623,0.007718984037637711,3.2477262020111084,2.3386006355285645,9.725715637207031,3.2730178833007812,0.5677083134651184,0.00017535726033756103,22.793180465698242,61.560848236083984,229.0846405029297,113.82603454589844,0.6712582111358643,0.00015136853750457314,29.57443618774414,1.0306026935577393,4803206656.0,29.991647720336914,0.52056884765625,0.0008109894932713327,5.885288238525391,3.9426016807556152,15893767168.0,8.519539833068848,0.51318359375,0.00027258749653580794,32.220035552978516,62.86042785644531,1884.4921875,31.377853393554688,0.59332275390625,0.00021462445239171752,27.528451919555664,68.4349365234375,1195.10302734375,25.97784996032715,0.64251708984375,0.00010307681836694684,28.99679183959961,80.1380615234375,20.23004150390625,29.396530151367188,0.569854736328125,0.00015910843600992457,1.0048434734344482,1.5317343473434448,0.521484375,0.00034014806140765633,18.39528465270996,81.84671020507812,49.740718841552734,18.97431182861328,0.5323486328125,0.0003882314392955253,0.1265253871679306,0.3106463849544525,0.5,0.0009525711490729863,6.560122966766357,75.89569854736328,125.19254302978516,6.6312255859375,0.6812084913253784,0.000430043269912212,0.0,0.4837508201599121,12.682785034179688,0.49830660223960876,,,,,,pre,0.9991735816001892
23500,0.001507625333033502,0.0010405592620372772,2.1362226107157767e-05,0.0006848985212855041,0.0007007021340541542,0.0007870540721341968,0.0007827876252122223,1.3162032701075077e-05,0.001219923491589725,1.9971662368334364e-06,0.003578741569072008,0.002249825047329068,15.712235450744629,1.0,0.007607114966958761,0.9923928850330412,0.007607114966958761,3.0867409706115723,2.2903947830200195,11.386289596557617,3.1382033824920654,0.5703125,0.00032900584199156853,20.783174514770508,59.52342987060547,243.65528869628906,114.33142852783203,0.6694079041481018,0.00044424466614463495,35.799678802490234,1.0191967487335205,28475824128.0,36.08924865722656,0.52056884765625,0.0004943208530398934,5.662952423095703,3.939931631088257,9406704640.0,8.380424499511719,0.5137939453125,0.00022636889461562923,29.211862564086914,59.48356246948242,2128.472412109375,28.43853187561035,0.59332275390625,0.0005571341830148865,24.373653411865234,65.95838165283203,10839.7822265625,22.926273345947266,0.6424560546875,0.00043411437061960525,24.825862884521484,77.07063293457031,23.00417709350586,25.707820892333984,0.5696868896484375,0.00041322717504038524,0.7694683074951172,1.3921154737472534,0.5234375,0.0009439126711738516,16.143829345703125,80.5402603149414,50.32689666748047,16.88339614868164,0.5309295654296875,0.0004811248626132382,0.1125829666852951,0.30900466442108154,0.5078125,0.0009535216914557831,6.2652716636657715,75.21722412109375,166.7487030029297,6.519689559936523,0.6765071749687195,0.0005361514958937462,0.0,0.48423272371292114,5.933849334716797,1.036095380783081,,,,,,pre,0.9985711574554443
24000,6.200664938660339e-05,1.1244613233429845e-05,2.2214327088931896e-07,3.505587301333435e-05,6.385275810316671e-06,7.1582871896680444e-06,7.139290573832113e-06,9.757400931675875e-08,1.1371987056918442e-05,1.7225584514335424e-08,3.914519402314909e-05,1.4474111594608985e-05,25.032066345214844,1.0,0.007830853573977947,0.992169146426022,0.007830853573977947,3.2856311798095703,2.339416980743408,9.755720138549805,3.30594801902771,0.5598958134651184,0.00016523916739944226,22.63252830505371,60.46871566772461,161.12403869628906,113.93191528320312,0.6694079041481018,0.0001729445032124131,34.94556427001953,1.0269603729248047,22821113856.0,35.249267578125,0.52056884765625,0.0005603480631609024,5.879363059997559,3.9344992637634277,30989424640.0,8.524345397949219,0.516845703125,0.0002801972472186149,32.50969696044922,61.36513137817383,2974.552978515625,31.6729679107666,0.59259033203125,0.00013074504293011845,26.977298736572266,66.61678314208984,57549.44140625,25.465360641479492,0.6412353515625,0.00016066727995964013,27.51898193359375,77.66413879394531,22.09848403930664,28.09922218322754,0.5687103271484375,0.00028211496494532425,0.9464824199676514,1.5027220249176025,0.5078125,0.00041506132511450415,17.10149574279785,81.1895980834961,42.91603088378906,17.76700210571289,0.531524658203125,0.000408414526318635,0.12407626956701279,0.3133338689804077,0.5,0.0004760030835412759,6.561889171600342,75.33980560302734,120.97570037841797,6.684200286865234,0.6798949241638184,0.0003305241865145674,0.0,0.4846034646034241,10.463502883911133,0.5842571258544922,,,,,,pre,0.9984394311904907
24500,0.0038520165253430605,0.0045798770152032375,0.00020099074754398316,0.0020944587886333466,0.0013869373360648751,0.0017144009470939636,0.0028047410305589437,5.484046050696634e-05,0.003629903541877866,7.278238626895472e-06,0.007415472064167261,0.003255257150158286,16.457035064697266,1.0,0.007607114966958761,0.9923928850330412,0.007607114966958761,3.109739303588867,2.336470603942871,9.753082275390625,3.1627039909362793,0.5520833134651184,0.00078578312097127,20.646549224853516,61.00112533569336,170.7445526123047,114.32942962646484,0.668242871761322,0.0009126539814982127,23.162975311279297,1.0444048643112183,31002085376.0,23.775157928466797,0.52056884765625,0.0019534728742608533,5.812859535217285,3.9384355545043945,12899561472.0,8.481795310974121,0.516357421875,0.0007594266765941783,27.662837982177734,61.1348991394043,966.1022338867188,26.94675636291504,0.59161376953125,0.0008816924166287672,24.116117477416992,66.86820220947266,7623.322265625,22.706533432006836,0.640380859375,0.0009140961460846671,25.333053588867188,76.69800567626953,23.06897735595703,26.186426162719727,0.5673828125,0.0009597585837706606,0.7490420937538147,1.386033058166504,0.49609375,0.0010832631915262158,17.06031036376953,80.83663940429688,47.49455261230469,17.74120330810547,0.5297698974609375,0.0009632910126159984,0.12213069945573807,0.3128203749656677,0.46875,0.001023373275579921,6.870012283325195,74.61739349365234,158.05821228027344,6.925403594970703,0.6750553250312805,0.0009555503006341853,0.0,0.48816293478012085,4.976884841918945,0.987350344657898,,,,,,pre,0.9900847673416138
25000,0.00048263976350426674,0.0001290331274503842,2.595900468804757e-06,0.00027909083291888237,8.158767013810575e-05,9.18582736630924e-05,9.40554600674659e-05,1.5528995618296904e-06,0.0001582463301019743,2.4919063434936106e-07,0.000439357478171587,0.0002249717799713835,19.742900848388672,1.0,0.0074952454306185246,0.9925047545693815,0.0074952454306185246,3.0894477367401123,2.34578275680542,9.565834045410156,3.133538246154785,0.5598958134651184,0.00019490660515115353,22.326416015625,59.42643737792969,218.389892578125,114.12028503417969,0.6659128069877625,0.00024244710197691088,37.863548278808594,1.021997094154358,170393239552.0,38.124351501464844,0.52056884765625,7.773600412556147e-05,5.83397912979126,3.938143491744995,10452549632.0,8.503952980041504,0.5164794921875,0.00020910872680355474,31.668682098388672,60.20500183105469,3394.09033203125,30.879941940307617,0.59136962890625,0.00024054353226271883,26.102014541625977,65.76749420166016,1996.31005859375,24.6336612701416,0.63946533203125,0.00027377519861908936,26.25071144104004,77.27169799804688,22.924509048461914,27.004369735717773,0.5667266845703125,0.00040443582371077805,0.8419151306152344,1.4340970516204834,0.51953125,0.0007022008263571052,15.454121589660645,80.39653015136719,48.39286804199219,16.245716094970703,0.5311737060546875,0.0004752531717644397,0.110489122569561,0.30252352356910706,0.5234375,0.0007557160392747302,6.227200984954834,75.89779663085938,132.24082946777344,6.510435581207275,0.6785812973976135,0.00033534726304534814,0.0,0.4872113764286041,8.063241958618164,0.7720311880111694,,24.94140625,0.04563373956428283,6.681879443116486,"[15, 43, 13]",pre,0.9887064695358276
25500,8.568269549869001e-06,1.4667971299786586e-06,4.8133824037677186e-08,4.532023012870923e-06,9.013826343107212e-07,9.879290701064747e-07,9.721005653773318e-07,1.3382188690513885e-08,1.6205067367991433e-06,3.879094823133755e-09,4.790788807440549e-06,1.7390531183991698e-06,28.345367431640625,1.0,0.0070477682165801525,0.9929522317834198,0.0070477682165801525,3.2248382568359375,2.3813998699188232,8.555679321289062,3.24798846244812,0.5625,0.0002012450046723144,23.171873092651367,61.16860580444336,267.63629150390625,113.90899658203125,0.6657072305679321,0.00016600664612020306,29.866912841796875,1.0278857946395874,8070846464.0,30.276826858520508,0.52056884765625,0.0008512552030035512,6.261655807495117,3.9416608810424805,15470387200.0,8.786298751831055,0.51513671875,0.00023231590022282245,31.94710922241211,62.42599105834961,2230.187744140625,31.171178817749023,0.590576171875,0.00022314203577929943,27.33074951171875,67.72685241699219,1125.99951171875,25.84235382080078,0.63861083984375,0.0001117633964002678,28.729354858398438,79.76654052734375,21.200225830078125,29.245033264160156,0.566131591796875,0.00017315148803899411,0.9085811972618103,1.4718672037124634,0.5078125,0.00036144889846593587,17.211313247680664,80.7732925415039,50.81056213378906,17.8823184967041,0.530609130859375,0.00042330589473528555,0.11729323118925095,0.30233216285705566,0.5234375,0.0009358035581799106,6.869163990020752,75.90257263183594,115.68186950683594,6.889983654022217,0.6780973672866821,0.0004697563521120591,0.0,0.4862215518951416,12.74465274810791,0.5014230608940125,,,,,,pre,0.9990977644920349
26000,0.0019392891554161906,0.0014435822376981378,3.478942016954534e-05,0.0007198098464868963,0.0009923272300511599,0.0011166101321578026,0.0011463654227554798,2.1760670279036276e-05,0.0018743914552032948,2.886898755605216e-06,0.0050996956415474415,0.003348426427692175,14.974586486816406,1.0,0.007607114966958761,0.9923928850330412,0.007607114966958761,3.044626235961914,2.309131622314453,10.637201309204102,3.133911371231079,0.5598958134651184,0.0003553705566672681,21.079425811767578,58.93404006958008,250.09371948242188,114.45116424560547,0.6647478342056274,0.00046607381498327407,34.7951545715332,1.023785948753357,90009829376.0,35.10493087768555,0.52056884765625,0.0004791927918685421,5.852745532989502,3.9365057945251465,17556088832.0,8.5197114944458,0.513916015625,0.00023784463533244035,29.402597427368164,59.804141998291016,6530.77099609375,28.693862915039062,0.5904541015625,0.0006000527970426577,24.47634506225586,65.68325805664062,2680.836181640625,23.086755752563477,0.63824462890625,0.0005224684417020243,24.59107208251953,77.73805236816406,21.644832611083984,25.596107482910156,0.5658721923828125,0.0004993202552054425,0.7007040977478027,1.351169228553772,0.509765625,0.0010925648634002997,15.006237030029297,79.85227966308594,49.38616943359375,15.858348846435547,0.528778076171875,0.0005645453471933591,0.10384758561849594,0.3024481236934662,0.4921875,0.0011777247396845803,6.129676342010498,75.31034851074219,135.71424865722656,6.5208516120910645,0.6746404767036438,0.0004914942546329549,0.0,0.48941996693611145,5.661624908447266,1.1023519039154053,,,,,,pre,0.9983370304107666
26500,4.213895590510219e-05,1.4703819942951668e-05,3.284292233729502e-07,2.748971564869862e-05,9.00828126759734e-06,1.0013461178459693e-05,1.0247668797092047e-05,1.5207362480396114e-07,1.727692324493546e-05,1.844522223848344e-08,5.373332533054054e-05,2.1259631466818973e-05,23.949230194091797,1.0,0.00827833078801632,0.9917216692119837,0.00827833078801632,3.219831705093384,2.3396639823913574,9.807703971862793,3.306307077407837,0.5572916865348816,0.00017743669081424237,23.17619514465332,59.85426712036133,221.21246337890625,114.05889892578125,0.663788378238678,0.00017010660900874545,34.819820404052734,1.0295454263687134,21369757696.0,35.128440856933594,0.52056884765625,0.00046093435413552784,5.952219009399414,3.927677631378174,18922070016.0,8.589523315429688,0.5157470703125,0.0002633548418978378,32.948490142822266,62.754886627197266,1054.0277099609375,32.18268966674805,0.58917236328125,0.00014002593218899183,27.546964645385742,67.81875610351562,2423.52392578125,26.089126586914062,0.63763427734375,0.00017752565285767194,27.888694763183594,81.31346130371094,18.36065673828125,28.535890579223633,0.56610107421875,0.00032041821129498004,0.881645143032074,1.4484480619430542,0.494140625,0.00045715372886267976,16.41339683532715,81.04934692382812,48.45228576660156,17.16086196899414,0.52880859375,0.0004663526317652414,0.12625449895858765,0.31487226486206055,0.53125,0.0005267976156240219,6.055124282836914,75.90279388427734,126.19783782958984,6.476901054382324,0.6746404767036438,0.00030085937044115036,0.0,0.4900895357131958,10.391286849975586,0.614239513874054,,,,,,pre,0.9981995224952698
27000,0.002104942686855793,0.0028005947824567556,5.462381523102522e-05,0.0018642561044543982,0.0005589929060079157,0.0008035861537791789,0.0016222065314650536,2.4347431462956592e-05,0.002439062809571624,1.0074118108605035e-05,0.007590265478938818,0.0008280799956992269,20.18984603881836,1.0,0.008166461251676083,0.9918335387483239,0.008166461251676083,3.1764326095581055,2.33716082572937,9.777854919433594,3.2811379432678223,0.5546875,0.0009300613528043844,21.928131103515625,60.335018157958984,248.74656677246094,114.25666046142578,0.6633771657943726,0.0009804218083610573,22.785844802856445,1.0447630882263184,59012448256.0,23.41343879699707,0.52056884765625,0.0004152538391449435,6.068497180938721,3.930497646331787,6970114048.0,8.662373542785645,0.5166015625,0.0009372955371152505,29.04018211364746,62.40209197998047,1329.641357421875,28.369518280029297,0.588134765625,0.0009683649243905865,25.5357723236084,67.9688491821289,4609.255859375,24.152347564697266,0.636474609375,0.0009787253204786579,26.7879695892334,80.5645751953125,18.247085571289062,27.5732479095459,0.5655059814453125,0.0009922929969811908,0.7404748201370239,1.3676648139953613,0.48828125,0.0010502077961370932,17.43913459777832,80.61092376708984,52.574623107910156,18.13503074645996,0.5274810791015625,0.0009909475550574645,0.12147267907857895,0.3166598975658417,0.4765625,0.0011125924733391696,6.650547504425049,75.20822143554688,172.6707763671875,6.872005939483643,0.6677958965301514,0.0009849932162054788,0.0,0.49232926964759827,5.086233139038086,0.7536191344261169,,,,,,pre,0.9897344708442688
27500,0.00037030086969025433,0.00011946491576964036,2.6791999516717624e-06,0.0002447792503517121,7.431711856042966e-05,8.370682917302474e-05,8.613448881078511e-05,1.3115871979607618e-06,0.000140186253702268,1.888698051288884e-07,0.00043997878674417734,0.0002022613916778937,20.1151180267334,1.0,0.00827833078801632,0.9917216692119837,0.00827833078801632,3.127873420715332,2.302781105041504,11.184551239013672,3.2223403453826904,0.5598958134651184,0.0002282273873100292,22.185842514038086,57.996177673339844,314.9606628417969,114.43501281738281,0.6618009805679321,0.0002243601015069524,36.46649169921875,1.0227028131484985,7153316864.0,36.748634338378906,0.52056884765625,9.960998599821335e-05,5.846982479095459,3.9355595111846924,22573004800.0,8.521653175354004,0.515380859375,0.00023112104442431995,31.36376190185547,59.95561599731445,2121.96435546875,30.64681625366211,0.58740234375,0.00023365210539802643,25.921403884887695,65.24100494384766,6174.5947265625,24.537160873413086,0.6358642578125,0.00026274743866131243,25.911470413208008,77.63658905029297,21.57421112060547,26.809856414794922,0.5639801025390625,0.0003738514916104978,0.8123446702957153,1.407120704650879,0.490234375,0.0008314832794061905,15.805902481079102,80.43211364746094,46.85297393798828,16.606348037719727,0.52783203125,0.0004991186214227187,0.11291299015283585,0.31072285771369934,0.5,0.0007569693335046198,6.357537269592285,76.04719543457031,105.97331237792969,6.66909122467041,0.6706305146217346,0.0003778715002129723,0.0,0.48950207233428955,7.790616035461426,0.769852340221405,,,,,,pre,0.9886632561683655
28000,4.6987411224108655e-06,1.3730790442423313e-06,4.8075097680566614e-08,2.5273627670685528e-06,8.318772302118305e-07,9.127386988438957e-07,9.04851901850634e-07,1.1803381383401756e-08,1.4392658158612903e-06,3.979359952666073e-09,4.770964551426005e-06,1.5787277334311511e-06,28.869544982910156,1.0,0.009173285216093063,0.9908267147839069,0.009173285216093063,3.2799930572509766,2.3155198097229004,10.736498832702637,3.3412704467773438,0.5677083134651184,0.0001974095170558416,22.868019104003906,59.47145462036133,216.07247924804688,114.2972412109375,0.6600191593170166,0.00015507213490827606,28.99968147277832,1.03117835521698,122618306560.0,29.428348541259766,0.52056884765625,0.0008456926420464168,6.246772766113281,3.9370930194854736,31515600896.0,8.782729148864746,0.5142822265625,0.00023883161740630003,31.463537216186523,61.40751647949219,16078.1611328125,30.75871467590332,0.58551025390625,0.0002361558017414345,26.935705184936523,66.36048126220703,4863.02587890625,25.540517807006836,0.63519287109375,0.00011327314046210446,27.952943801879883,78.12076568603516,21.39040184020996,28.6444091796875,0.5631866455078125,0.00017419258834230854,0.9050846695899963,1.469448208808899,0.484375,0.00038097813388779345,17.681032180786133,80.87214660644531,48.23237228393555,18.351613998413086,0.53009033203125,0.00044649580393638457,0.12487436085939407,0.31373366713523865,0.5078125,0.0010764971749849183,7.224545478820801,75.99285888671875,114.57830810546875,7.1945319175720215,0.6719441413879395,0.000500108598399558,0.0,0.4881313145160675,12.481674194335938,0.4989876449108124,,,,,,pre,0.9990752339363098
28500,0.001511126640252769,0.0009973959531635046,2.7244379452895373e-05,0.000705790997017175,0.0006482034223154187,0.0007323987665586174,0.0007533294847235084,1.2692815289483406e-05,0.0011826041154563427,2.2117237676866353e-06,0.003229540539905429,0.0020787981338799,15.82530403137207,1.0,0.008390200324356556,0.9916097996756434,0.008390200324356556,3.0953245162963867,2.2500717639923096,13.306772232055664,3.189959764480591,0.5598958134651184,0.0003185900651414317,20.74121856689453,57.26641082763672,233.08169555664062,114.83763885498047,0.660430371761322,0.0004174603050496847,33.78673553466797,1.022309422492981,21357043712.0,34.109012603759766,0.52056884765625,0.00047989815106486513,5.904275417327881,3.935410261154175,18614554624.0,8.554883003234863,0.5142822265625,0.00023844085837173602,29.386730194091797,58.084354400634766,2232.063720703125,28.734535217285156,0.58447265625,0.0005526530369947706,24.34571647644043,63.94192123413086,2456.567626953125,23.04344367980957,0.63482666015625,0.00047571796535469176,24.152925491333008,75.21269989013672,23.76341438293457,25.30362892150879,0.562530517578125,0.000460948720171575,0.7176306843757629,1.366172194480896,0.484375,0.001113398430897574,15.454249382019043,79.89703369140625,47.21681594848633,16.29169273376465,0.52777099609375,0.000523866762029731,0.11661148816347122,0.31180840730667114,0.5,0.001142838877492448,6.462026119232178,75.70121002197266,146.0128936767578,6.764326095581055,0.6702157258987427,0.0005181354440760528,0.0,0.4898728132247925,5.992885589599609,1.0299360752105713,,,,,,pre,0.9981445074081421
29000,1.918809903145302e-05,9.96794733509887e-06,2.707348585317959e-07,9.827325811784249e-06,5.930393854214344e-06,6.578295597137185e-06,6.704911811539205e-06,9.480226026425953e-08,1.0757749805634376e-05,1.630221824200362e-08,3.396902320673689e-05,1.3373584806686267e-05,24.809112548828125,1.0,0.007607114966958761,0.9923928850330412,0.007607114966958761,3.259798526763916,2.293515920639038,11.511683464050293,3.3227200508117676,0.5625,0.0001458197827761195,22.49298095703125,58.29108810424805,228.18580627441406,114.57721710205078,0.6609786152839661,0.0001599856550613775,33.57727813720703,1.0225749015808105,10454099968.0,33.903343200683594,0.52056884765625,0.0005036474875347673,6.049609184265137,3.934089422225952,24240580608.0,8.64714241027832,0.5135498046875,0.00022941448246894446,32.60707092285156,60.68156433105469,1929.13232421875,31.899988174438477,0.5836181640625,0.00013032295447145846,27.2099609375,65.72172546386719,103262.046875,25.835826873779297,0.63372802734375,0.00016974170650450277,27.27763557434082,77.89512634277344,20.8399715423584,28.058427810668945,0.5632476806640625,0.00030171140396480066,0.9517673850059509,1.5022355318069458,0.486328125,0.0004333747080079405,16.861495971679688,81.89753723144531,45.36400604248047,17.59592628479004,0.5283050537109375,0.0004318763336504896,0.14583447575569153,0.3206035792827606,0.515625,0.0004562229167662908,6.403813362121582,75.94029998779297,139.3003387451172,6.741640090942383,0.6686946749687195,0.00029813505770435756,0.0,0.48994573950767517,10.73845386505127,0.581372082233429,,,,,,pre,0.9983358979225159
29500,0.002788559067994356,0.00387568143196404,0.00015864954912103713,0.0016272289212793112,0.0010884826770052314,0.0013545973924919963,0.0023074806667864323,4.13810157624539e-05,0.0030743905808776617,6.161143573990557e-06,0.006310006603598595,0.002617978723719716,16.467056274414062,1.0,0.007830853573977947,0.992169146426022,0.007830853573977947,3.0819523334503174,2.296647548675537,11.358019828796387,3.1691806316375732,0.5494791865348816,0.0007745009043094709,20.595056533813477,58.85116958618164,234.38450622558594,114.93048858642578,0.6571409106254578,0.0009080109253291962,23.742748260498047,1.0410088300704956,3801990400.0,24.330820083618164,0.52056884765625,0.0018664859386374785,5.911529064178467,3.937596559524536,11923902464.0,8.552362442016602,0.513916015625,0.000756813989730689,27.74758529663086,60.1460075378418,3597.137939453125,27.16037940979004,0.58282470703125,0.0008737684329495895,24.35932731628418,65.73577117919922,8304.3310546875,23.083057403564453,0.6339111328125,0.0009123974963879958,25.249696731567383,76.91771697998047,21.514684677124023,26.285030364990234,0.562652587890625,0.0009594192458264256,0.7687516212463379,1.3909823894500732,0.49609375,0.001067734017590951,17.027301788330078,81.5400619506836,54.64711380004883,17.768085479736328,0.5269775390625,0.0009619614455062108,0.13987822830677032,0.3173511028289795,0.4453125,0.0010292056667927977,6.665575981140137,74.964111328125,195.0109100341797,6.967151641845703,0.6632328629493713,0.0009518942950344688,0.0,0.49205490946769714,5.114723205566406,0.9778322577476501,,,,,,pre,0.9929940104484558
30000,0.0002538863627705723,0.00010667269816622138,2.178226850446663e-06,0.00015005860768724233,6.616502651013434e-05,7.466870738426223e-05,7.790727977408096e-05,1.2188025948489667e-06,0.0001300095027545467,1.612247331195249e-07,0.00038772469270043075,0.00018144679779652506,20.11300277709961,1.0,0.007942723110318184,0.9920572768896818,0.007942723110318184,3.11251163482666,2.3408775329589844,10.185083389282227,3.1760783195495605,0.5572916865348816,0.00022417796854677047,22.46932601928711,57.210975646972656,323.6206970214844,114.65946960449219,0.6570723652839661,0.00023995103985451085,37.95785903930664,1.018204689025879,8209173504.0,38.214637756347656,0.52056884765625,0.00012047524675846132,5.963672637939453,3.9401533603668213,19232800768.0,8.59453296661377,0.51416015625,0.00023013605344559344,32.032188415527344,59.06190490722656,2484.2861328125,31.357891082763672,0.58184814453125,0.0002396318547059585,26.354141235351562,64.32449340820312,2099.833251953125,25.032493591308594,0.632568359375,0.0002630199138188944,25.92096710205078,76.56890106201172,22.333206176757812,26.887670516967773,0.561798095703125,0.00038680863853344713,0.8538305163383484,1.4331518411636353,0.509765625,0.0007589367563996438,15.516724586486816,80.98918914794922,47.86132049560547,16.361217498779297,0.526947021484375,0.00047616897996807404,0.12447628378868103,0.31251946091651917,0.4609375,0.0006233664636777242,6.011399745941162,75.78669738769531,165.0991668701172,6.555346965789795,0.6664823293685913,0.0003504022710100383,0.0,0.491530179977417,8.365912437438965,0.7542852163314819,0.01686607301235199,25.580078125,0.04570944576570278,6.690886373631656,"[15, 43, 16]",pre,0.9908797740936279
